uniqueid,ts,lat,lng,external_bat_voltage,internal_bat_voltage,engineload,tanklevel,throttle,coolant,intakeairtemp,engineoiltemp,imap,vehiclespeed,warmups,rpm,obddistance,maf,fuelrail,runtime,mil,obdstandards,telltale,pto_drive_engagement,engine_torque_percent,service_distance,gross_combination_vehicle_weight,selected_gear,current_gear,fuel_consumption,fuel_level,fl_level,fuel_rate,fuel_economy,accelerator_pedal_pos,vehicle_weight,air_suspension_pressure_front_axle_left,air_suspension_pressure_front_axle_right,air_suspension_pressure_rear_axle_left,air_suspension_pressure_rear_axle_right,state_of_charge,battery_pack_voltage,battery_pack_current,power,pluscode,lamp_status,hydraulic_oil_filter,air_filter,no_charging,low_fuel,engine_temp_high,hydraulic_oil_temp_high,water_in_fuel,low_oil_pressure,roller_speed,vibration_status,axle_position,tire_position,tire_pressure,tire_temperature,tire_air_leakage_rate,tire_sensor_enable_status,tire_status,tire_sensor_electric_fault,extended_tire_pressure_support,tire_pressure_threshold_detection,extended_tire_pressure,cpc_system_type,required_tire_pressure,cpc_tire_id,cpc_graphical_position,cpc_tire_location,cpc_ttm_id,barometric_pressure,secondary_air_status,catalyst_temperature_bank1_sensor1,catalyst_temperature_bank1_sensor2,distance_since_mil,commanded_egr,egr_error,drive_cycle_status,ambient_air_temperature,fuel_system_status,short_term_fuel_trim_bank_1,long_term_fuel_trim_bank_1,timing_advance,oxygen_sensors_present,oxygen_sensor_1_voltage,oxygen_sensor_2_voltage,commanded_evaporative_purge,control_module_voltage,absolute_load_value,relative_throttle_position,oxygen_sensor_1_short_term_fuel_trim,oxygen_sensor_2_short_term_fuel_trim,can_raw_data,engine_throttle_valve1_pos,engine_throttle_valve2_pos,enginefueltemp,engine_airlet_pressure,engine_oil_pressure,drivers_demand_engine_torque_percent,engine_torque_mode,accelerator_pedal_pos_2,brake_switch_status,clutch_switch_status,parking_switch_status,engine_pto_switch_status,clientid,alerttype,alertvalue,from_ts,to_ts,server_ts,to_lat,to_lng,tripid,alert_completed,view_status,scheduled_start_loc,scheduled_end_loc,vehiclenumber,areaandroute,type,breached_in_userid,alerted_to_in_userid,breached_out_userid,alerted_to_out_userid,alert_generated_by_app_userid,alert_ended_by_app_userid,request_id,live_location,to_be_expired_at,status,event_id,particulated_trap_inlet_pressure,boost_pressure,intake_manifold_1_temperature,air_inlet_pressure,exhaust_gas_temperature,adblue_level
it_220403501,1711370007,18.886837,79.440948,,,13,,,86,,1774.9688,,10.65625,,750,65386544,,,2099.95,,,,,8,,,130,0,19203,60.4,220.46,2.2,4.8320312,0,,,,,,,,,,7JCXVCPR+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D1000DFFFF0C447D,0CF00400:207D857017000485,18FEF200:2C00AA09C006FAFF,18FEEE00:7EFFFFFFFFFFFFFF,18FEE900:0A96000006960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:0FA400003D270100,18FEF100:F3A80A4FFFFFFFFF,18FEFC17:FF97FFFFFFFFFEFF,18FEC100:3D8BC700EC8DC700,18F00500:FF110A7DFFFFFFFF",100,102,215,,,0,1,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711370071,18.891331,79.440483,,,10,,,88,,1774.9688,,37.359375,,753.875,65387004,,,2099.95,,,,,6,,,130,0,19203.5,61.2,223.38,1.75,18.044922,0,,,,,,,,,,7JCXVCRR+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D1000AFFFF0C447D,0CF00400:507D838F17000484,18FEF200:23001724C006FAFF,18FEEE00:80FFFFFFFFFFFFFF,18FEE900:0A96000007960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:0FA400003E270100,18FEF100:F35C254FFFFFFFFF,18FEFC17:FF99FFFFFFFFFEFF,18FEC100:998BC700498EC700,18F00500:FFD4027DFFFFFFFF",100,102,215,,,0,1,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711370136,18.897346,79.441994,,,11,,,88,,1774.9688,,43.125,,753,65387752,,,2100,,,,,7,,,130,0,19203.5,60.4,220.46,1.95,21.667969,0,,,,,,,,,,7JCXVCWR+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D1000BFFFF0C447D,0CF00400:407D848817000484,18FEF200:2700562BC006FAFF,18FEEE00:80FFFFFFFFFFFFFF,18FEE900:0B96000007960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:10A400003E270100,18FEF100:F3202B4FFFFFFFFF,18FEFC17:FF97FFFFFFFFFEFF,18FEC100:2E8CC700DD8EC700,18F00500:FFEB027DFFFFFFFF",100,102,215,,,0,1,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711370200,18.901007,79.442848,,,72,,,88,,1774.9688,,36.5,,1275.75,65388140,,,2100,,,,,55,,,130,14,19203.5,58,211.7,19.85,1.8378906,70.4,,,,,,,,,,7JCXWC2V+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D0B048FFFF0CBF7F,0CF00400:5EB7B4DE270004B5,18FEF200:8D01AD03C006FAFF,18FEEE00:80FFFFFFFFFFFFFF,18FEE900:0B96000007960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:10A400003E270100,18FEF100:F380244FFFFFFFFF,18FEFC17:FF91FFFFFFFFFEFF,18FEC100:7C8CC7002B8FC700,18F00500:FF6A058BFFFFFFFF",100,102,215,,,58,15,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711370264,18.905607,79.443893,,,0,,,88,,1774.9688,,34.25,,875.25,65388752,,,2100,,,,,0,,,130,16,19204,60.8,221.92,0,125.5,0,,,,,,,,,,7JCXWC4V+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D10000FFFF0C3F7D,0CF00400:007D7D5A1B00047D,18FEF200:000000FBC006FAFF,18FEEE00:80FFFFFFFFFFFFFF,18FEE900:0B96000008960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:10A400003F270100,18FEF100:F340224FFFFFFFFF,18FEFC17:FF98FFFFFFFFFEFF,18FEC100:F68CC700A58FC700,18F00500:FFF2038DFFFFFFFF",100,102,215,,,0,1,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711370328,18.911787,79.445343,,,62,,,89,,1774.9688,,28.765625,,729.25,65389436,,,2100,,,,,40,,,130,17,19204,59.2,216.08,8,3.5996094,88,,,,,,,,,,7JCXWC6W+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D0DC3EFFFF0D767E,0CF00400:18BCA5CA160004A5,18FEF200:A0003307C006FAFF,18FEEE00:81FFFFFFFFFFFFFF,18FEE900:0B96000008960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:10A4000040270100,18FEF100:F3C41C4FFFFFFFFF,18FEFC17:FF94FFFFFFFFFEFF,18FEC100:7F8DC7002F90C700,18F00500:FFC5038EFFFFFFFF",100,102,215,,,63,9,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711370393,18.916906,79.446526,,,34,,,89,,1774.9688,,27.21875,,945.625,65390076,,,2100.05,,,,,24,,,130,15,19204,59.6,217.54,7.9,3.375,34.8,,,,,,,,,,7JCXWC8W+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D05722FFFF0C4B7D,0CF00400:1195958D1D000495,18FEF200:9E00C006C006FAFF,18FEEE00:81FFFFFFFFFFFFFF,18FEE900:0C96000008960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:11A4000041270100,18FEF100:F3381B4FFFFFFFFF,18FEFC17:FF95FFFFFFFFFEFF,18FEC100:FF8DC700AF90C700,18F00500:FF59058CFFFFFFFF",100,102,215,,,24,2,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711370456,18.92132,79.447578,,,67,,,88,,1774.9688,,29.359375,,742.125,65390576,,,2100.05,,,,,43,,,130,16,19204,57.6,210.24,11.5,2.5175781,72.8,,,,,,,,,,7JCXWCCX+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D0B643FFFF0D7B7E,0CF00400:38B9A831170004A8,18FEF200:E6000905C006FAFF,18FEEE00:80FFFFFFFFFFFFFF,18FEE900:0C96000008960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:11A4000041270100,18FEF100:F35C1D4FFFFFFFFF,18FEFC17:FF90FFFFFFFFFEFF,18FEC100:638EC7001391C700,18F00500:FFEE038DFFFFFFFF",100,102,215,,,60,9,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711370521,18.925913,79.448639,,,0,,,89,,1774.9688,,27.296875,,855.625,65391084,,,2100.05,,,,,0,,,130,15,19204.5,62.8,229.22,0,125.5,0,,,,,,,,,,7JCXWCGX+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D10000FFFF0C3E7D,0CF00400:017D7DBD1A00047D,18FEF200:000000FBC106FAFF,18FEEE00:81FFFFFFFFFFFFFF,18FEE900:0C96000009960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:11A4000042270100,18FEF100:F34C1B5FFFFFFFFF,18FEFC17:FF9DFFFFFFFFFEFF,18FEC100:C98EC7007891C700,18F00500:FF99048CFFFFFFFF",100,102,215,,,0,2,102,Pressed,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711370585,18.930681,79.449646,,,17,,,89,,1774.9688,,48.296875,,850,65391672,,,2100.1,,,,,10,,,130,0,19204.5,60.8,221.92,2.95,16.230469,0,,,,,,,,,,7JCXWCJX+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D10011FFFF0C457D,0CF00400:407D87901A000487,18FEF200:3B007620C006FAFF,18FEEE00:81FFFFFFFFFFFFFF,18FEE900:0D96000009960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:12A4000043270100,18FEF100:F34C304FFFFFFFFF,18FEFC17:FF98FFFFFFFFFEFF,18FEC100:3E8FC700ED91C700,18F00500:FFB8027DFFFFFFFF",100,102,215,,,0,1,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711370650,18.937696,79.450783,,,59,,,87,,1774.9688,,48.703125,,1221.125,65392408,,,2100.1,,,,,45,,,130,17,19204.5,58.8,214.62,16.05,2.9882812,76.8,,,,,,,,,,7JCXWFQ2+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D0C03BFFFF0DA47E,0CF00400:78BEAA29260004A9,18FEF200:4101FA05C006FAFF,18FEEE00:7FFFFFFFFFFFFFFF,18FEE900:0D96000009960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:12A4000043270100,18FEF100:F3B4304FFFFFFFFF,18FEFC17:FF93FFFFFFFFFEFF,18FEC100:D28FC7008292C700,18F00500:FFE2038EFFFFFFFF",100,102,215,,,65,9,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711370715,18.944614,79.451126,,,10,,,86,,1774.9688,,40.015625,,763.75,65393284,,,2100.1,,,,,6,,,130,0,19204.5,60,219,1.25,31.63086,0,,,,,,,,,,7JCXWFV2+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D1000AFFFF0C437D,0CF00400:307D83DE17000483,18FEF200:1900433FC006FAFF,18FEEE00:7EFFFFFFFFFFFFFF,18FEE900:0D96000009960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:12A4000044270100,18FEF100:F304284FFFFFFFFF,18FEFC17:FF96FFFFFFFFFEFF,18FEC100:8190C7003293C700,18F00500:FFC0027DFFFFFFFF",100,102,215,,,0,1,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711370779,18.95146,79.452866,,,42,,,86,,1774.9688,,51.234375,,1301,65394036,,,2100.15,,,,,31,,,130,17,19205,58.4,213.16,12.25,4.1484375,44.8,,,,,,,,,,7JCXXF23+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D0702AFFFF0C7E7E,0CF00400:119C9CA82800049C,18FEF200:F5004C08C106FAFF,18FEEE00:7EFFFFFFFFFFFFFF,18FEE900:0D9600000A960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:13A4000045270100,18FEF100:F33C334FFFFFFFFF,18FEFC17:FF92FFFFFFFFFEFF,18FEC100:1791C700C793C700,18F00500:FFE4038EFFFFFFFF",100,102,215,,,31,2,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711370844,18.957333,79.454338,,,10,,,85,,1774.9688,,9.8125,,757.625,65394800,,,2100.15,,,,,7,,,130,9,19205,63.2,230.68,1.85,6.0429688,0,,,,,,,,,,7JCXXF43+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D1000AFFFF0C447D,0CF00400:207D84AD17000484,18FEF200:2500160CC006FAFF,18FEEE00:7DFFFFFFFFFFFFFF,18FEE900:0E9600000A960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:13A4000046270100,18FEF100:F3D0095FFFFFFFFF,18FEFC17:FF9EFFFFFFFFFEFF,18FEC100:B091C7006094C700,18F00500:FF770C86FFFFFFFF",100,102,215,,,0,1,102,Pressed,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711371057,18.957552,79.454391,,,0,,,91,,1774.9688,,0,,0,65394836,,,2100.2,,,,,0,,,130,0,19205,58.8,214.62,0,125.5,0,,,,,,,,,,7JCXXF53+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D10000FFFF0C407E,0CF00400:7E7D7D000000007D,18FEF200:000000FBC006FAFF,18FEEE00:83FFFFFFFFFFFFFF,18FEE900:0E9600000A960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:14A4000046270100,18FEF100:F700000FFFFFFFFF,18FEFC17:FF93FFFFFFFFFEFF,18FEC100:B791C7006694C700,18F00500:FF803E7DFFFFFFFF",100,102,215,,,0,15,102,Released,Released,Pressed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711371121,18.961878,79.455544,,,18,,,87,,1774.9688,,50.390625,,818,65395240,,,2100.2,,,,,12,,,130,0,19205,60.8,221.92,3.3,15.134766,0,,,,,,,,,,7JCXXF64+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D10012FFFF4C4380,0CF00400:407D899019000489,18FEF200:4200451EC106FAFF,18FEEE00:7FFFFFFFFFFFFFFF,18FEE900:0E9600000A960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:14A4000046270100,18FEF100:F364324FFFFFFFFF,18FEFC17:FF98FFFFFFFFFEFF,18FEC100:0892C700B794C700,18F00500:FF9B027DFFFFFFFF",100,102,215,,,0,1,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711371186,18.968657,79.457298,,,19,,,86,,1774.9688,,39.359375,,765.375,65396104,,,2100.2,,,,,13,,,130,0,19205.5,60,219,2.55,15.453125,0,,,,,,,,,,7JCXXF94+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D10013FFFF4C4482,0CF00400:207D8AEB1700048B,18FEF200:3300E81EC106FAFF,18FEEE00:7EFFFFFFFFFFFFFF,18FEE900:0E9600000B960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:14A4000047270100,18FEF100:F35C274FFFFFFFFF,18FEFC17:FF96FFFFFFFFFEFF,18FEC100:B592C7006595C700,18F00500:FFAA027DFFFFFFFF",100,102,215,,,0,1,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711371251,18.975267,79.459732,,,68,,,86,,1774.9688,,52.609375,,1329.25,65396836,,,2100.25,,,,,52,,,130,17,19205.5,58.8,214.62,21.8,2.4023438,64.8,,,,,,,,,,7JCXXFG5+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D0A244FFFF4CC07F,0CF00400:51B2B18A290004B2,18FEF200:B401CE04C006FAFF,18FEEE00:7EFFFFFFFFFFFFFF,18FEE900:0F9600000B960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:15A4000048270100,18FEF100:F39C344FFFFFFFFF,18FEFC17:FF93FFFFFFFFFEFF,18FEC100:4793C700F695C700,18F00500:FFE4038EFFFFFFFF",100,102,215,,,53,2,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711371315,18.982227,79.463249,,,58,,,86,,1774.9688,,43.71875,,1108.5,65397800,,,2100.25,,,,,42,,,130,17,19205.5,60,219,13.2,3.3046875,56.8,,,,,,,,,,7JCXXFJ7+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D08E3AFFFF0C747E,0CF00400:28ABA7A4220004A9,18FEF200:08019C06C006FAFF,18FEEE00:7EFFFFFFFFFFFFFF,18FEE900:0F9600000B960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:15A4000048270100,18FEF100:F3B82B4FFFFFFFFF,18FEFC17:FF96FFFFFFFFFEFF,18FEC100:0894C700B896C700,18F00500:FFE4038EFFFFFFFF",100,102,215,,,46,9,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711371380,18.987698,79.46595,,,56,,,86,,1774.9688,,30.59375,,768,65398448,,,2100.25,,,,,36,,,130,17,19205.5,59.2,216.08,9.5,3.1699219,72.8,,,,,,,,,,7JCXXFQ8+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D0B638FFFF0D767E,0CF00400:18B9A100180004A2,18FEF200:BE005706C006FAFF,18FEEE00:7EFFFFFFFFFFFFFF,18FEE900:0F9600000B960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:15A4000048270100,18FEF100:F3981E4FFFFFFFFF,18FEFC17:FF94FFFFFFFFFEFF,18FEC100:8A94C7003A97C700,18F00500:FFD1038EFFFFFFFF",100,102,215,,,60,9,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711371443,18.989279,79.467056,,,11,,,86,,1774.9688,,10.6875,,785,65398716,,,2100.3,,,,,7,,,130,10,19206,56.4,205.86,1.9,6.2382812,0,,,,,,,,,,7JCXXFQ8+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D1000BFFFF0C437D,0CF00400:107D848818000484,18FEF200:26007A0CC006FAFF,18FEEE00:7EFFFFFFFFFFFFFF,18FEE900:0F9600000C960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:16A4000049270100,18FEF100:F3B00A5FFFFFFFFF,18FEFC17:FF8DFFFFFFFFFEFF,18FEC100:BF94C7006F97C700,18F00500:FFEE0B87FFFFFFFF",100,102,215,,,0,1,102,Pressed,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711371507,18.99206,79.4683,,,3,,,86,,1774.9688,,29.375,,1008.75,65399060,,,2100.3,,,,,0,,,130,14,19206,57.6,210.24,0.85,33.61328,14,,,,,,,,,,7JCXXFR9+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D02303FFFF0C497D,0CF00400:017D7D861F00047D,18FEF200:11003A43C106FAFF,18FEEE00:7EFFFFFFFFFFFFFF,18FEE900:0F9600000C960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:16A400004A270100,18FEF100:F3601D4FFFFFFFFF,18FEFC17:FF90FFFFFFFFFEFF,18FEC100:0495C700B497C700,18F00500:FF63058BFFFFFFFF",100,102,215,,,0,2,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711371571,18.994869,79.469521,,,85,,,87,,1774.9688,,32.21875,,806.5,65399364,,,2100.3,,,,,53,,,130,16,19206,57.6,210.24,14.8,2.1367188,66,,,,,,,,,,7JCXXFV9+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D0A555FFFF0C977E,0CF00400:41B2B234190004B2,18FEF200:28014604C006FAFF,18FEEE00:7FFFFFFFFFFFFFFF,18FEE900:109600000C960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:16A400004A270100,18FEF100:F338204FFFFFFFFF,18FEFC17:FF90FFFFFFFFFEFF,18FEC100:4195C700F097C700,18F00500:FFF2038DFFFFFFFF",100,102,215,,,53,2,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711371635,18.99888,79.471687,,,56,,,89,,1774.9688,,13.75,,861.75,65399952,,,2100.35,,,,,38,,,130,10,19206,56.4,205.86,9.55,1.3535156,81.2,,,,,,,,,,7JCXXFXC+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D0CB38FFFF4D647E,0CF00400:48C1A3EE1A0004A3,18FEF200:BF00B502C006FAFF,18FEEE00:81FFFFFFFFFFFFFF,18FEE900:109600000C960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:17A400004B270100,18FEF100:F3C00D4FFFFFFFFF,18FEFC17:FF8DFFFFFFFFFEFF,18FEC100:B695C7006698C700,18F00500:FF210B87FFFFFFFF",100,102,215,,,68,9,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711371699,19.003248,79.474068,,,0,,,91,,1774.9688,,50.140625,,909,65400460,,,2100.35,,,,,0,,,130,0,19206.5,58.4,213.16,0,125.5,0,,,,,,,,,,7JFX2F3F+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D10000FFFF0C407E,0CF00400:007D7D681C00047D,18FEF200:000000FBC006FAFF,18FEEE00:83FFFFFFFFFFFFFF,18FEE900:109600000D960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:17A400004C270100,18FEF100:F324324FFFFFFFFF,18FEFC17:FF92FFFFFFFFFEFF,18FEC100:1C96C700CB98C700,18F00500:FFAF027DFFFFFFFF",100,102,215,,,0,1,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711371763,19.009027,79.477051,,,11,,,86,,1774.9688,,43.71875,,750.625,65401184,,,2100.35,,,,,7,,,130,0,19206.5,59.6,217.54,2.05,4.7246094,0,,,,,,,,,,7JFX2F5G+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D1000BFFFF0C447D,0CF00400:407D847517000485,18FEF200:29007309C106FAFF,18FEEE00:7EFFFFFFFFFFFFFF,18FEE900:119600000D960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:17A400004D270100,18FEF100:F3B82B5FFFFFFFFF,18FEFC17:FF95FFFFFFFFFEFF,18FEC100:AD96C7005D99C700,18F00500:FFBD027DFFFFFFFF",100,102,215,,,0,1,102,Pressed,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711371827,19.009508,79.477295,,,13,,,87,,1774.9688,,0,,749.75,65401312,,,2100.35,,,,,9,,,130,129,19206.5,58.8,214.62,2.35,0,0,,,,,,,,,,7JFX2F5G+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D1000DFFFF0C447D,0CF00400:007D866E17000486,18FEF200:2F000000C106FAFF,18FEEE00:7FFFFFFFFFFFFFFF,18FEE900:119600000D960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:17A400004D270100,18FEF100:F300004FFFFFFFFF,18FEFC17:FF93FFFFFFFFFEFF,18FEC100:C696C7007699C700,18F00500:FF803EFEFFFFFFFF",100,102,215,,,0,1,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711371890,19.009375,79.477234,,,13,,,88,,1774.9688,,0,,735.125,65401312,,,2100.4,,,,,9,,,130,129,19206.5,56.8,207.32,1.7,0.0078125,0,,,,,,,,,,7JFX2F5G+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D1000DFFFF0C447D,0CF00400:707D86F916000487,18FEF200:22000400C106FAFF,18FEEE00:80FFFFFFFFFFFFFF,18FEE900:119600000D960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:18A400004E270100,18FEF100:F300004FFFFFFFFF,18FEFC17:FF8EFFFFFFFFFEFF,18FEC100:C696C7007699C700,18F00500:FF803EFEFFFFFFFF",100,102,215,,,0,1,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
it_220403501,1711371953,19.009069,79.477043,,,20,,,88,,1774.9688,,1.78125,,785.375,65401320,,,2100.4,,,,,18,,,130,129,19206.5,57.2,208.78,3.8,0.2109375,18.8,,,,,,,,,,7JFX2F5G+,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0CF00300:D02F14FFFF4C437F,0CF00400:71908F8B18000490,18FEF200:4C006C00C006FAFF,18FEEE00:80FFFFFFFFFFFFFF,18FEE900:119600000D960000,18FE5600:F84EFFFF1F1F00FF,18FEE500:18A400004F270100,18FEF100:F3C8014FFFFFFFFF,18FEFC17:FF8FFFFFFFFFFEFF,18FEC100:C896C7007999C700,18F00500:FF803EFEFFFFFFFF",100,102,215,,,19,2,102,Released,Pressed,Released,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2
